,policy_id,policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density
33316,ID33317,0.090985713528891,0.1,0.317307692307692,C5,34738.0
33317,ID33318,0.106562615905939,0.0,0.509615384615385,C5,34738.0
33318,ID33319,0.864817892534405,0.08,0.451923076923077,C5,34738.0
33319,ID33320,0.860885518969935,0.11,0.605769230769231,C2,27003.0
33320,ID33321,1.04427531185626,0.11,0.826923076923077,C8,8794.0
33321,ID33322,1.04254276440116,0.14,0.471153846153846,C9,17804.0
33322,ID33323,0.035540435507335,0.0,0.673076923076923,C5,34738.0
33323,ID33324,1.19480072279031,0.14,0.576923076923077,C8,8794.0
33324,ID33325,0.922618313061862,0.14,0.326923076923077,C8,8794.0
33325,ID33326,1.07390414263369,0.07,0.855769230769231,C8,8794.0
33326,ID33327,1.07696349924222,0.04,0.625,C11,6108.0
33327,ID33328,1.04022433867412,0.02,0.5,C2,27003.0
33328,ID33329,1.1458780784383,0.18,0.336538461538461,C2,27003.0
33329,ID33330,0.085678058761187,0.0,0.528846153846154,C3,4076.0
33330,ID33331,0.455347019075301,0.01,0.634615384615385,C2,27003.0
33331,ID33332,0.751150322602625,0.16,0.605769230769231,C5,34738.0
33332,ID33333,0.170680616126344,0.05,0.490384615384615,C5,34738.0
33333,ID33334,0.649079988979043,0.2,0.625,C8,8794.0
33334,ID33335,0.92861817910601,0.1,0.644230769230769,C8,8794.0
33335,ID33336,1.21209590286869,0.1,0.451923076923077,C12,34791.0
33336,ID33337,0.516423167338629,0.01,0.365384615384615,C3,4076.0
33337,ID33338,1.20715279977558,0.02,0.759615384615385,C8,8794.0
33338,ID33339,1.17457413028391,0.28,0.346153846153846,C8,8794.0
33339,ID33340,0.618651434907644,0.09,0.423076923076923,C7,6112.0
33340,ID33341,1.08073767689466,0.15,0.317307692307692,C2,27003.0
33341,ID33342,0.52002506802302,0.13,0.403846153846154,C8,8794.0
33342,ID33343,1.06118395589149,0.03,0.75,C14,7788.0
33343,ID33344,0.14451892139372,0.02,0.451923076923077,C8,8794.0
33344,ID33345,0.806362971666883,0.12,0.538461538461538,C8,8794.0
33345,ID33346,1.08836469955023,0.1,0.326923076923077,C8,8794.0
33346,ID33347,0.68261824927072,0.01,0.336538461538461,C5,34738.0
33347,ID33348,0.515580696439179,0.09,0.423076923076923,C11,6108.0
33348,ID33349,0.071554933968103,0.13,0.461538461538462,C8,8794.0
33349,ID33350,0.122698130458123,0.01,0.403846153846154,C10,73430.0
33350,ID33351,0.698665494897736,0.1,0.336538461538461,C8,8794.0
33351,ID33352,1.19812632853536,0.16,0.567307692307692,C14,7788.0
33352,ID33353,0.097808237931759,0.2,0.307692307692308,C8,8794.0
33353,ID33354,0.564782662502048,0.03,0.471153846153846,C5,34738.0
33354,ID33355,0.502247810279937,0.01,0.548076923076923,C5,34738.0
33355,ID33356,0.304038433785034,0.03,0.471153846153846,C8,8794.0
33356,ID33357,0.72547759080407,0.07,0.288461538461538,C8,8794.0
33357,ID33358,1.02120235737567,0.14,0.538461538461538,C5,34738.0
33358,ID33359,0.874095833068104,0.02,0.653846153846154,C8,8794.0
33359,ID33360,0.385804560733039,0.04,0.519230769230769,C7,6112.0
33360,ID33361,0.491968613902403,0.03,0.548076923076923,C2,27003.0
33361,ID33362,0.975289346904878,0.02,0.317307692307692,C3,4076.0
33362,ID33363,1.03431101695371,0.06,0.442307692307692,C8,8794.0
33363,ID33364,0.022345538267974,0.12,0.346153846153846,C5,34738.0
33364,ID33365,1.02943474807314,0.06,0.509615384615385,C7,6112.0
33365,ID33366,0.724892867496927,0.09,0.625,C2,27003.0
33366,ID33367,1.13721057579825,0.08,0.336538461538461,C8,8794.0
33367,ID33368,0.095703583331604,0.05,0.548076923076923,C15,290.0
33368,ID33369,0.799993472050225,0.12,0.644230769230769,C13,5410.0
33369,ID33370,0.268980064200874,0.01,0.307692307692308,C2,27003.0
33370,ID33371,0.288974747936752,0.14,0.298076923076923,C13,5410.0
33371,ID33372,1.15864339185771,0.12,0.375,C8,8794.0
33372,ID33373,0.563347270773904,0.02,0.451923076923077,C3,4076.0
33373,ID33374,0.006176810591448,0.03,0.432692307692308,C8,8794.0
33374,ID33375,1.23613297573095,0.06,0.326923076923077,C8,8794.0
33375,ID33376,0.251293972902512,0.18,0.548076923076923,C14,7788.0
33376,ID33377,0.121946050182159,0.15,0.519230769230769,C8,8794.0
33377,ID33378,1.23723070478816,0.13,0.615384615384615,C5,34738.0
33378,ID33379,0.955136986336178,0.04,0.307692307692308,C8,8794.0
33379,ID33380,1.24605740596114,0.03,0.298076923076923,C2,27003.0
33380,ID33381,0.389508235651885,0.03,0.317307692307692,C13,5410.0
33381,ID33382,0.465208506383853,0.07,0.336538461538461,C3,4076.0
33382,ID33383,0.514586390464705,0.02,0.326923076923077,C7,6112.0
33383,ID33384,1.2466733041475,0.11,0.557692307692308,C8,8794.0
33384,ID33385,0.991198208977974,0.02,0.538461538461538,C2,27003.0
33385,ID33386,0.411825253878093,0.12,0.298076923076923,C7,6112.0
33386,ID33387,1.12770037439203,0.08,0.298076923076923,C8,8794.0
33387,ID33388,0.804949287629213,0.06,0.346153846153846,C14,7788.0
33388,ID33389,1.00599136042984,0.02,0.5,C8,8794.0
33389,ID33390,1.22686105008975,0.11,0.538461538461538,C14,7788.0
33390,ID33391,1.08289048953206,0.07,0.298076923076923,C14,7788.0
33391,ID33392,0.513030631445462,0.0,0.528846153846154,C7,6112.0
33392,ID33393,0.526858935827192,0.04,0.403846153846154,C19,27742.0
33393,ID33394,0.556490567938225,0.0,0.423076923076923,C5,34738.0
33394,ID33395,0.339677581664857,0.0,0.75,C5,34738.0
33395,ID33396,1.20301742231309,0.1,0.615384615384615,C14,7788.0
33396,ID33397,1.16244000477265,0.1,0.480769230769231,C11,6108.0
33397,ID33398,0.611467581970233,0.16,0.432692307692308,C10,73430.0
33398,ID33399,1.05758845437132,0.03,0.413461538461538,C8,8794.0
33399,ID33400,0.084677899609481,0.17,0.288461538461538,C10,73430.0
33400,ID33401,1.10075792756386,0.12,0.519230769230769,C8,8794.0
33401,ID33402,0.325889124144954,0.02,0.442307692307692,C14,7788.0
33402,ID33403,0.744018191573578,0.02,0.644230769230769,C3,4076.0
33403,ID33404,0.914133288711405,0.18,0.432692307692308,C10,73430.0
33404,ID33405,0.252318332849342,0.16,0.403846153846154,C8,8794.0
33405,ID33406,1.16934388018291,0.16,0.375,C13,5410.0
33406,ID33407,0.431705748242973,0.03,0.576923076923077,C8,8794.0
33407,ID33408,1.07018784926479,0.06,0.394230769230769,C17,65567.0
33408,ID33409,0.005770431918193,0.08,0.365384615384615,C14,7788.0
33409,ID33410,0.525627932321656,0.02,0.471153846153846,C9,17804.0
33410,ID33411,1.22759440084715,0.15,0.605769230769231,C14,7788.0
33411,ID33412,0.372149469967841,0.17,0.336538461538461,C8,8794.0
33412,ID33413,1.04925889276023,0.02,0.605769230769231,C3,4076.0
33413,ID33414,0.562791533248094,0.02,0.394230769230769,C2,27003.0
33414,ID33415,1.22843653814591,0.01,0.461538461538462,C3,4076.0
33415,ID33416,0.988026496616736,0.02,0.990384615384615,C5,34738.0
33416,ID33417,0.336372717663863,0.01,0.346153846153846,C2,27003.0
33417,ID33418,0.022085938661163,0.0,0.423076923076923,C10,73430.0
33418,ID33419,0.412539061261889,0.15,0.326923076923077,C2,27003.0
33419,ID33420,0.68794050832265,0.16,0.442307692307692,C8,8794.0
33420,ID33421,0.076144785343976,0.13,0.355769230769231,C1,4990.0
33421,ID33422,0.625290469879349,0.01,0.721153846153846,C10,73430.0
33422,ID33423,0.559037637462509,0.06,0.480769230769231,C12,34791.0
33423,ID33424,0.19887024288305,0.0,0.451923076923077,C3,4076.0
33424,ID33425,1.0126521944019,0.06,0.480769230769231,C8,8794.0
33425,ID33426,0.216212464349627,0.02,0.586538461538462,C17,65567.0
33426,ID33427,0.815385622073069,0.11,0.461538461538462,C5,34738.0
33427,ID33428,0.388340857804677,0.18,0.375,C2,27003.0
33428,ID33429,0.471277076546173,0.01,0.740384615384615,C2,27003.0
33429,ID33430,1.19977273808077,0.02,0.461538461538462,C2,27003.0
33430,ID33431,0.367014137429518,0.0,0.653846153846154,C9,17804.0
33431,ID33432,0.303199580474931,0.12,0.490384615384615,C19,27742.0
33432,ID33433,0.407248401620601,0.11,0.451923076923077,C8,8794.0
33433,ID33434,1.14738812670839,0.09,0.307692307692308,C10,73430.0
33434,ID33435,0.585735677652902,0.0,0.721153846153846,C7,6112.0
33435,ID33436,0.53826749849557,0.01,0.644230769230769,C5,34738.0
33436,ID33437,1.05133925048127,0.02,0.442307692307692,C3,4076.0
33437,ID33438,0.46613376919187,0.05,0.336538461538461,C10,73430.0
33438,ID33439,1.21924380742324,0.06,0.509615384615385,C8,8794.0
33439,ID33440,0.918356567999204,0.02,0.519230769230769,C12,34791.0
33440,ID33441,0.082933844159327,0.18,0.355769230769231,C13,5410.0
33441,ID33442,0.477603055653097,0.02,0.384615384615385,C5,34738.0
33442,ID33443,1.22700180203421,0.14,0.5,C2,27003.0
33443,ID33444,0.081647263003523,0.01,0.326923076923077,C9,17804.0
33444,ID33445,1.03061171404117,0.12,0.461538461538462,C5,34738.0
33445,ID33446,0.060186562357797,0.11,0.307692307692308,C2,27003.0
33446,ID33447,0.032212767987999,0.0,0.682692307692308,C3,4076.0
33447,ID33448,0.332431894658071,0.03,0.423076923076923,C10,73430.0
33448,ID33449,0.801623792737428,0.06,0.557692307692308,C7,6112.0
33449,ID33450,0.124918757530524,0.07,0.326923076923077,C5,34738.0
33450,ID33451,0.9330315076068,0.07,0.317307692307692,C13,5410.0
33451,ID33452,0.58844922831661,0.02,0.336538461538461,C3,4076.0
33452,ID33453,1.00880015682009,0.11,0.490384615384615,C1,4990.0
33453,ID33454,0.31480792305165,0.15,0.5,C21,3264.0
33454,ID33455,0.108035562763879,0.0,0.605769230769231,C7,6112.0
33455,ID33456,0.532626899750315,0.13,0.528846153846154,C10,73430.0
33456,ID33457,0.244267275655395,0.01,0.528846153846154,C5,34738.0
33457,ID33458,1.14505780942507,0.14,0.596153846153846,C19,27742.0
33458,ID33459,0.03431485058415,0.01,0.451923076923077,C3,4076.0
33459,ID33460,1.24306896719997,0.02,0.519230769230769,C8,8794.0
33460,ID33461,0.555899859951365,0.02,0.423076923076923,C2,27003.0
33461,ID33462,0.296911239967328,0.06,0.413461538461538,C3,4076.0
33462,ID33463,0.032805814355334,0.12,0.336538461538461,C12,34791.0
33463,ID33464,1.22349973388287,0.13,0.778846153846154,C7,6112.0
33464,ID33465,1.13834164940789,0.1,0.375,C7,6112.0
33465,ID33466,1.02889807705671,0.03,0.480769230769231,C8,8794.0
33466,ID33467,0.298568608957557,0.04,0.403846153846154,C8,8794.0
33467,ID33468,1.0148760019308,0.11,0.471153846153846,C8,8794.0
33468,ID33469,0.084793566673846,0.1,0.451923076923077,C5,34738.0
33469,ID33470,0.033392356448696,0.03,0.538461538461538,C3,4076.0
33470,ID33471,0.1860386514295,0.07,0.625,C8,8794.0
33471,ID33472,1.02069214562217,0.09,0.375,C22,16733.0
33472,ID33473,0.319780763971705,0.07,0.605769230769231,C21,3264.0
33473,ID33474,0.943625957500507,0.0,0.480769230769231,C8,8794.0
33474,ID33475,1.00287961765782,0.08,0.653846153846154,C8,8794.0
33475,ID33476,1.17664064157159,0.15,0.423076923076923,C14,7788.0
33476,ID33477,1.09770476630726,0.09,0.403846153846154,C8,8794.0
33477,ID33478,0.093672645445446,0.13,0.519230769230769,C8,8794.0
33478,ID33479,0.37396125089661,0.12,0.557692307692308,C8,8794.0
33479,ID33480,0.432844470418184,0.08,0.346153846153846,C5,34738.0
33480,ID33481,0.168224504229029,0.11,0.355769230769231,C1,4990.0
33481,ID33482,0.346210031180201,0.06,0.326923076923077,C8,8794.0
33482,ID33483,1.2267572979457,0.14,0.346153846153846,C8,8794.0
33483,ID33484,1.20374236265102,0.13,0.403846153846154,C8,8794.0
33484,ID33485,0.511651888766873,0.07,0.567307692307692,C3,4076.0
33485,ID33486,0.492085682092722,0.0,0.403846153846154,C10,73430.0
33486,ID33487,1.14317232072315,0.15,0.394230769230769,C13,5410.0
33487,ID33488,0.510827702085363,0.05,0.355769230769231,C2,27003.0
33488,ID33489,0.035591016956317,0.14,0.355769230769231,C13,5410.0
33489,ID33490,0.598536672153114,0.09,0.432692307692308,C3,4076.0
33490,ID33491,0.314277261317031,0.03,0.5,C7,6112.0
33491,ID33492,0.485245710453018,0.0,0.298076923076923,C3,4076.0
33492,ID33493,0.604448922260477,0.02,0.336538461538461,C5,34738.0
33493,ID33494,0.733882319846358,0.0,0.576923076923077,C5,34738.0
33494,ID33495,0.105006355189359,0.0,0.701923076923077,C2,27003.0
33495,ID33496,0.368481427194746,0.05,0.442307692307692,C3,4076.0
33496,ID33497,0.092507173540817,0.09,0.317307692307692,C10,73430.0
33497,ID33498,0.036769504950056,0.04,0.461538461538462,C3,4076.0
33498,ID33499,0.182234678836492,0.09,0.307692307692308,C8,8794.0
33499,ID33500,0.539863595478472,0.12,0.413461538461538,C5,34738.0
33500,ID33501,1.09632047010095,0.01,0.451923076923077,C3,4076.0
33501,ID33502,0.836870959151142,0.19,0.480769230769231,C2,27003.0
33502,ID33503,1.07281744800163,0.1,0.423076923076923,C3,4076.0
33503,ID33504,1.10725064267012,0.14,0.586538461538462,C8,8794.0
33504,ID33505,0.822773813718066,0.02,0.461538461538462,C3,4076.0
33505,ID33506,1.11052799952654,0.01,0.461538461538462,C13,5410.0
33506,ID33507,0.393789875783539,0.01,0.528846153846154,C1,4990.0
33507,ID33508,0.094719119559751,0.01,0.480769230769231,C6,13051.0
33508,ID33509,0.910119115126682,0.07,0.682692307692308,C8,8794.0
33509,ID33510,0.203854426736197,0.01,0.336538461538461,C10,73430.0
33510,ID33511,0.375886621422303,0.05,0.701923076923077,C1,4990.0
33511,ID33512,0.648237478368928,0.0,0.519230769230769,C2,27003.0
33512,ID33513,1.15865737837578,0.01,0.75,C8,8794.0
33513,ID33514,1.08708566198437,0.0,0.663461538461538,C5,34738.0
33514,ID33515,1.2477559199588,0.19,0.586538461538462,C8,8794.0
33515,ID33516,0.775063552782044,0.04,0.432692307692308,C13,5410.0
33516,ID33517,1.12183833960033,0.01,0.644230769230769,C8,8794.0
33517,ID33518,0.673958397981989,0.0,0.355769230769231,C5,34738.0
33518,ID33519,0.29959504970833,0.02,0.75,C5,34738.0
33519,ID33520,0.022203818215442,0.0,0.711538461538462,C8,8794.0
33520,ID33521,0.330299044667679,0.02,0.432692307692308,C7,6112.0
33521,ID33522,0.913440811514091,0.1,0.451923076923077,C12,34791.0
33522,ID33523,0.086352974521002,0.12,0.355769230769231,C19,27742.0
33523,ID33524,0.930812415868639,0.13,0.336538461538461,C8,8794.0
33524,ID33525,0.102855639714939,0.01,0.788461538461538,C5,34738.0
33525,ID33526,0.005472758285337,0.07,0.567307692307692,C13,5410.0
33526,ID33527,0.107946463892693,0.02,0.384615384615385,C3,4076.0
33527,ID33528,0.483035774084734,0.15,0.480769230769231,C8,8794.0
33528,ID33529,0.154821630460312,0.01,0.5,C1,4990.0
33529,ID33530,0.258822599995615,0.04,0.471153846153846,C1,4990.0
33530,ID33531,1.11399482830438,0.11,0.451923076923077,C8,8794.0
33531,ID33532,0.951041127571419,0.01,0.451923076923077,C17,65567.0
33532,ID33533,0.545876153704463,0.02,0.817307692307692,C3,4076.0
33533,ID33534,0.529628658633292,0.01,0.451923076923077,C9,17804.0
33534,ID33535,0.423311021482773,0.03,0.682692307692308,C3,4076.0
33535,ID33536,0.496828143868044,0.02,0.336538461538461,C7,6112.0
33536,ID33537,0.01077855920981,0.03,0.596153846153846,C14,7788.0
33537,ID33538,1.08027833783589,0.01,0.298076923076923,C8,8794.0
33538,ID33539,0.148571576981839,0.02,0.682692307692308,C14,7788.0
33539,ID33540,0.332906564579268,0.14,0.548076923076923,C13,5410.0
33540,ID33541,0.030534529521971,0.0,0.490384615384615,C3,4076.0
33541,ID33542,0.207595174349399,0.18,0.326923076923077,C7,6112.0
33542,ID33543,1.10814308526662,0.09,0.288461538461538,C8,8794.0
33543,ID33544,1.24124774329833,0.02,0.461538461538462,C7,6112.0
33544,ID33545,0.031064683113996,0.0,0.528846153846154,C5,34738.0
33545,ID33546,1.13401902492106,0.09,0.442307692307692,C13,5410.0
33546,ID33547,1.22219223324579,0.05,0.423076923076923,C8,8794.0
33547,ID33548,0.970492128146286,0.16,0.317307692307692,C8,8794.0
33548,ID33549,0.579436408743032,0.02,0.548076923076923,C5,34738.0
33549,ID33550,1.14382449756654,0.03,0.548076923076923,C13,5410.0
33550,ID33551,0.27881792606982,0.09,0.490384615384615,C8,8794.0
33551,ID33552,0.673400195401107,0.14,0.509615384615385,C2,27003.0
33552,ID33553,0.046957183157793,0.03,0.567307692307692,C10,73430.0
33553,ID33554,0.476719277577537,0.0,0.682692307692308,C9,17804.0
33554,ID33555,1.18123074304689,0.07,0.625,C9,17804.0
33555,ID33556,1.1907724183008,0.06,0.75,C8,8794.0
33556,ID33557,0.189921308389776,0.0,0.538461538461538,C14,7788.0
33557,ID33558,0.658384370862887,0.0,0.432692307692308,C3,4076.0
33558,ID33559,0.350934251482412,0.04,0.442307692307692,C13,5410.0
33559,ID33560,1.24926969234609,0.05,0.673076923076923,C8,8794.0
33560,ID33561,0.272108388375538,0.18,0.586538461538462,C10,73430.0
33561,ID33562,0.486480352658711,0.0,0.307692307692308,C12,34791.0
33562,ID33563,0.097410133269482,0.01,0.326923076923077,C10,73430.0
33563,ID33564,0.03394931415177,0.13,0.355769230769231,C6,13051.0
33564,ID33565,0.069545828713931,0.0,0.653846153846154,C13,5410.0
33565,ID33566,0.058142594763246,0.06,0.5,C7,6112.0
33566,ID33567,0.994322133177167,0.03,0.509615384615385,C1,4990.0
33567,ID33568,1.1675323749941,0.01,0.394230769230769,C3,4076.0
33568,ID33569,0.157875352244417,0.0,0.288461538461538,C5,34738.0
33569,ID33570,1.138145473615,0.03,0.307692307692308,C8,8794.0
33570,ID33571,0.091506906699315,0.07,0.413461538461538,C10,73430.0
33571,ID33572,1.23882229662835,0.01,0.394230769230769,C5,34738.0
33572,ID33573,1.00243934489437,0.01,0.375,C5,34738.0
33573,ID33574,0.450342834657376,0.16,0.365384615384615,C5,34738.0
33574,ID33575,1.09395446994043,0.01,0.413461538461538,C8,8794.0
33575,ID33576,1.1597110694841,0.0,0.432692307692308,C10,73430.0
33576,ID33577,1.10690101747177,0.06,0.663461538461538,C8,8794.0
33577,ID33578,1.06565574248717,0.12,0.557692307692308,C2,27003.0
33578,ID33579,1.05812035372689,0.02,0.519230769230769,C8,8794.0
33579,ID33580,0.318826490701181,0.18,0.461538461538462,C8,8794.0
33580,ID33581,0.501835568171959,0.01,0.615384615384615,C6,13051.0
33581,ID33582,0.563298383061392,0.06,0.461538461538462,C14,7788.0
33582,ID33583,0.095714288941583,0.0,0.528846153846154,C13,5410.0
33583,ID33584,0.095868094515202,0.01,0.586538461538462,C9,17804.0
33584,ID33585,0.163718178288265,0.17,0.567307692307692,C8,8794.0
33585,ID33586,0.091441389311149,0.09,0.567307692307692,C8,8794.0
33586,ID33587,0.084593886198485,0.11,0.336538461538461,C3,4076.0
33587,ID33588,1.1416016814829,0.07,0.586538461538462,C5,34738.0
33588,ID33589,0.264110614930701,0.07,0.326923076923077,C10,73430.0
33589,ID33590,0.400021552313323,0.08,0.682692307692308,C2,27003.0
33590,ID33591,1.0643515346604,0.01,0.509615384615385,C13,5410.0
33591,ID33592,0.091816686241894,0.14,0.365384615384615,C2,27003.0
33592,ID33593,0.870483201560882,0.08,0.394230769230769,C14,7788.0
33593,ID33594,1.01419207409519,0.01,0.346153846153846,C2,27003.0
33594,ID33595,1.01136608191857,0.17,0.615384615384615,C2,27003.0
33595,ID33596,0.298899285388032,0.03,0.557692307692308,C2,27003.0
33596,ID33597,0.203248651450398,0.0,0.317307692307692,C10,73430.0
33597,ID33598,0.665197063147373,0.11,0.326923076923077,C2,27003.0
33598,ID33599,1.00299061791963,0.13,0.509615384615385,C8,8794.0
33599,ID33600,0.097977364382105,0.0,0.519230769230769,C3,4076.0
33600,ID33601,0.436628537616101,0.03,0.394230769230769,C3,4076.0
33601,ID33602,0.43866553242826,0.0,0.346153846153846,C3,4076.0
33602,ID33603,0.084733617781607,0.08,0.317307692307692,C9,17804.0
33603,ID33604,0.211137413500408,0.05,0.326923076923077,C7,6112.0
33604,ID33605,1.13417195868923,0.08,0.432692307692308,C3,4076.0
33605,ID33606,1.22243732276861,0.05,0.288461538461538,C8,8794.0
33606,ID33607,1.04440070165825,0.01,0.413461538461538,C1,4990.0
33607,ID33608,1.19880354525487,0.09,0.326923076923077,C3,4076.0
33608,ID33609,0.088802610739725,0.18,0.403846153846154,C9,17804.0
33609,ID33610,0.102754558598882,0.1,0.375,C8,8794.0
33610,ID33611,1.13988320261661,0.1,0.509615384615385,C8,8794.0
33611,ID33612,0.135298110682573,0.01,0.567307692307692,C15,290.0
33612,ID33613,0.496994985473337,0.0,0.326923076923077,C2,27003.0
33613,ID33614,0.650684435808966,0.13,0.471153846153846,C14,7788.0
33614,ID33615,1.24774857865777,0.09,0.317307692307692,C14,7788.0
33615,ID33616,0.166968096907661,0.0,0.519230769230769,C8,8794.0
33616,ID33617,0.575368377138784,0.09,0.336538461538461,C2,27003.0
33617,ID33618,1.18134717757871,0.1,0.5,C3,4076.0
33618,ID33619,0.192205828547282,0.04,0.519230769230769,C10,73430.0
33619,ID33620,0.627370522194407,0.01,0.288461538461538,C8,8794.0
33620,ID33621,1.11236052421436,0.03,0.576923076923077,C8,8794.0
33621,ID33622,0.59127038151915,0.13,0.538461538461538,C10,73430.0
33622,ID33623,1.0638632983284,0.04,0.480769230769231,C3,4076.0
33623,ID33624,0.04351016627387,0.15,0.461538461538462,C2,27003.0
33624,ID33625,1.06882632545201,0.02,0.317307692307692,C9,17804.0
33625,ID33626,1.17933692892639,0.03,0.413461538461538,C8,8794.0
33626,ID33627,0.049839311911658,0.01,0.326923076923077,C3,4076.0
33627,ID33628,1.11419037559253,0.07,0.288461538461538,C12,34791.0
